time,x,xd,theta,thetad,u_cmd,u_sat,u_applied,sat
16.2699999999969,-5.5283158002613954e-08,1.6348243134334537e-07,-3.2582721453988797e-08,5.043121276713778e-08,5.037520600243758e-09,5.037520600243758e-09,-5.037520600243758e-09,0
16.279999999996914,-5.3663636498159584e-08,1.604288301070393e-07,-3.208187316992127e-08,4.9744428847553994e-08,4.9835994230931835e-09,4.9835994230931835e-09,-4.9835994230931835e-09,0
16.289999999996926,-5.20744135405921e-08,1.574226217475402e-07,-3.1587850372087654e-08,4.906605910907269e-08,4.930161723847973e-09,4.930161723847973e-09,-4.930161723847973e-09,0
16.29999999999694,-5.0515018461214004e-08,1.5446315554537625e-07,-3.110056937937621e-08,4.8396011790315706e-08,4.877204621995428e-09,4.877204621995428e-09,-4.877204621995428e-09,0
16.30999999999695,-4.8984987058248766e-08,1.5154978881855102e-07,-3.061994742414141e-08,4.7734195975555144e-08,4.824725213921983e-09,4.824725213921983e-09,-4.824725213921983e-09,0
16.319999999996963,-4.7483861516979964e-08,1.4868188682587742e-07,-3.0145902643329265e-08,4.7080521646343267e-08,4.772720554086473e-09,4.772720554086473e-09,-4.772720554086473e-09,0
16.329999999996975,-4.601119033058988e-08,1.4585882270740271e-07,-2.9678354070630917e-08,4.6434899495913865e-08,4.721187743968198e-09,4.721187743968198e-09,-4.721187743968198e-09,0
16.339999999996987,-4.456652822207238e-08,1.4307997735460196e-07,-2.9217221627839558e-08,4.579724117806325e-08,4.6701238383563364e-09,4.6701238383563364e-09,-4.6701238383563364e-09,0
16.349999999997,-4.314943606688921e-08,1.4034473936002858e-07,-2.8762426116703197e-08,4.5167459076946055e-08,4.619525933125027e-09,4.619525933125027e-09,-4.619525933125027e-09,0
16.35999999999701,-4.175948081658212e-08,1.3765250490486012e-07,-2.8313889210533774e-08,4.454546649046443e-08,4.569391068238253e-09,4.569391068238253e-09,-4.569391068238253e-09,0
16.369999999997024,-4.039623542312496e-08,1.3500267770734822e-07,-2.787153344604654e-08,4.393117742327622e-08,4.519716289325854e-09,4.519716289325854e-09,-4.519716289325854e-09,0
16.379999999997036,-3.905927876417263e-08,1.3239466890211675e-07,-2.7435282215372468e-08,4.332450678402257e-08,4.470498651376641e-09,4.470498651376641e-09,-4.470498651376641e-09,0
16.38999999999705,-3.7748195569138716e-08,1.2982789697905167e-07,-2.7005059757871892e-08,4.272537026358588e-08,4.4217352261218275e-09,4.4217352261218275e-09,-4.4217352261218275e-09,0
16.39999999999706,-3.646257634611553e-08,1.2730178770893696e-07,-2.6580791151990882e-08,4.2133684301641804e-08,4.373423005159736e-09,4.373423005159736e-09,-4.373423005159736e-09,0
16.409999999997073,-3.5202017309522854e-08,1.248157740400318e-07,-2.6162402307661102e-08,4.154936616783964e-08,4.32555906512754e-09,4.32555906512754e-09,-4.32555906512754e-09,0
16.419999999997085,-3.396612030868865e-08,1.2236929602460648e-07,-2.5749819958178322e-08,4.0972333949365275e-08,4.278140445743424e-09,4.278140445743424e-09,-4.278140445743424e-09,0
