time,x,xd,theta,thetad,thetad_f,theta_ref,x_int,theta_int,u_cmd,u_f,u_sat,u_applied,sat
14.059999999997647,0.13208175141169792,1.928232174341818,-0.12582718792785882,-8.671150463872237,-8.842034696415544,-0.35,0.022424239805016906,0.0013269986795795895,87.00304898534168,50.04923712875264,2.5,-2.5,1
14.069999999997641,0.145746871439085,0.8138951551132183,-0.18719183437044942,-3.6584257719222526,-7.310890554099863,-0.35,0.023829407179277753,0.0030721710305625116,73.78392625302858,69.11270536544578,2.5,-2.5,1
14.079999999997636,0.14850833400519087,-0.25647840307715897,-0.19988021339644452,1.0923785919854831,-4.205647659267381,0.32842537338679323,0.025260442117337658,0.003551106467730123,95.24945806141324,69.1905412062486,2.5,-2.5,1
14.08999999999763,0.14066940633776562,-1.310949282730537,-0.16557422401472907,5.772635921554604,-0.34536684745859275,0.35,0.02645161339111529,0.003551106467730123,47.843922484384535,67.83176960069919,2.5,-2.5,1
14.099999999997625,0.12227220605255791,-2.369383551253971,-0.0841603439579656,10.526436740274145,3.9231816783292186,0.35,0.02749516566637311,0.003551106467730123,-10.298839629894104,33.50473777577646,2.5,-2.5,1
14.10999999999762,0.09418792593469773,-2.8026211323861068,0.04102529104926956,12.472398302717554,8.108723769030044,0.35,0.028316781375053827,0.0021986416944532365,-71.11917412262972,-17.618821979277328,-2.5,2.5,1
14.119999999997614,0.07197009454396901,-1.6485841786854516,0.13910055640955213,7.19556007324426,8.658968511839992,0.35,0.02884041991672204,-0.000343879009978103,-85.9690731903097,-58.533564438945376,-2.5,2.5,1
14.129999999997608,0.06104044331615238,-0.5454929126426771,0.18605881963789755,2.2454759185488253,6.532797544223005,0.35,0.029200148061140747,-0.00208615345495249,-64.38518791756233,-68.28375540540193,-2.5,2.5,1
14.139999999997602,0.06093908174799911,0.5215938362403363,0.18470535876058908,-2.4978161285354115,3.130074061223879,-0.35,0.02968396861991012,-0.002241781023903844,-82.93238189349998,-75.75113703501766,-2.5,2.5,1
14.149999999997597,0.0714451704789047,1.5800114902472033,0.13616128555372653,-7.220526156745688,-0.8979668936503722,-0.35,0.03034241295539433,-0.002241781023903844,-30.46964421242565,-60.38083696125175,-2.5,2.5,1
14.159999999997591,0.09255192992383332,2.640652593826581,0.04002317665547398,-12.0159443599928,-5.277450447155975,-0.35,0.031164197004602576,-0.002241781023903844,30.255897685993055,-18.936547939879986,-2.5,2.5,1
14.169999999997586,0.12030619038842877,2.376050107444854,-0.0861738498698545,-10.77639315785821,-8.673912232459472,-0.35,0.032245374698665896,-0.00011947509067474937,81.66592666983182,33.45959556785778,2.5,-2.5,1
14.17999999999758,0.1383402317468771,1.23992976911986,-0.16787738939900354,-5.623939481486652,-8.183065291974843,-0.35,0.0335569981080415,0.001971420295834597,82.64701516004638,65.34522446704447,2.5,-2.5,1
14.189999999997575,0.1452791723277291,0.15492452301749773,-0.19973009986488963,-0.788151575143147,-5.5703944559956255,-0.35,0.03498751211743619,0.0034365100764929043,53.950909696465885,65.9055691013125,2.5,-2.5,1
14.19999999999757,0.14153076919800373,-0.9025139998642504,-0.18413839477754673,3.89841975605738,-1.950901040330237,0.35,0.03614198128096004,0.003021625929885776,68.70681913250831,74.05991106222176,2.5,-2.5,1
14.209999999997564,0.12723106540423382,-1.9585266042208305,-0.12164666709093759,8.615179509636134,2.179456107621338,0.35,0.03712005510359236,0.003021625929885776,13.830736503727628,50.019128591789546,2.5,-2.5,1
14.219999999997558,0.1023530853727612,-3.014782180694356,-0.011558520311805157,13.404089505081249,6.6125604264245315,0.35,0.037888240692159875,0.003021625929885776,-48.72400779813695,3.9899032189742183,2.5,-2.5,1
14.229999999997553,0.07554799310510801,-2.1168182943648333,0.10699766304629686,9.26672187557519,8.87519475551393,0.35,0.03841099067003222,4.778641952511107e-05,-85.84881935443241,-45.645226600581196,-2.5,2.5,1
14.239999999997547,0.06004309836723721,-0.9931674242836706,0.17400033942793902,4.190505990408122,7.593272614193321,0.35,0.038685791408917106,-0.0019168839626434871,-76.0918721426067,-68.15637230803834,-2.5,2.5,1
14.249999999997542,0.05553026411676738,0.08497537625441237,0.1917360012435398,-0.6116116253729303,4.591289642178704,-0.2463225792010184,0.03894203900829126,-0.0027389886383637945,-92.23459044158915,-68.93527037412379,-2.5,2.5,1
14.259999999997536,0.061679511926337235,1.1439972834834942,0.16207146834473848,-5.3215914710880865,0.7669287644057186,-0.35,0.039522428880507,-0.0027389886383637945,-52.63335537982866,-70.51164035540727,-2.5,2.5,1
14.26999999999753,0.07841977181002989,2.2047898096095433,0.08509248259320422,-10.08892858553751,-3.4918292480322046,-0.35,0.04022254259260533,-0.0027389886383637945,5.01495455830684,-37.680100797931985,-2.5,2.5,1
14.279999999997525,0.10533393875195778,2.833527403496203,-0.0379082376618715,-12.934550562612282,-7.8292486086769495,-0.35,0.04114784860247796,-0.001743464115102113,67.48451138882828,12.961675484767806,2.5,-2.5,1
14.28999999999752,0.12785190292183105,1.6775724451524265,-0.1405513577428672,-7.647033845652271,-8.72908039569746,-0.35,0.04233457902117245,0.0007824130660013244,86.91830808886496,56.403097258026,2.5,-2.5,1
14.299999999997514,0.13906563134272265,0.5737549998955254,-0.19201045862396685,-2.697241836047836,-6.783647699987621,-0.35,0.043683877537469835,0.002464869101492629,67.88795744464517,69.09498049611744,2.5,-2.5,1
14.309999999997508,0.13945799316654764,-0.49118618805687764,-0.19525797829809985,2.026234849471874,-3.481437550987481,0.35,0.0449062381842834,0.002905898912065311,88.02247230526598,73.74695569365024,2.5,-2.5,1
14.319999999997503,0.1292756712007593,-1.5455679077683802,-0.1515913975420295,6.7155959839111095,0.48009529049864536,0.35,0.045798988774650426,0.002905898912065311,36.77241884316647,63.21369210158936,2.5,-2.5,1
14.329999999997497,0.10852759953284492,-2.604248463301834,-0.06064697162950324,11.486757695380023,4.810161373838759,0.35,0.04652374847637011,0.002905898912065311,-22.918650359479614,24.30898677419136,2.5,-2.5,1
14.339999999997492,0.07979478807608116,-2.5909470830361334,0.06638289044858166,11.391302292291876,8.53715617793521,0.35,0.0470291948792931,0.0009788093906807388,-78.37285030443118,-27.91296636170849,-2.5,2.5,1
14.349999999997486,0.05965223893073339,-1.4461715292351052,0.15395156206197536,6.179493807677586,8.387298762557908,0.35,0.047234853657719136,-0.0013145440539999937,-83.93722768285727,-63.09849959407439,-2.5,2.5,1
14.35999999999748,0.05069663666442055,-0.3523935933049853,0.1910641587637394,1.2872902582388033,5.924900522509418,0.35,0.04729985089188883,-0.0029184231417211906,-57.48660166456831,-66.77460169239998,-2.5,2.5,1
14.369999999997475,0.05250203432378221,0.7108320779442222,0.18026467213385897,-3.435447852844603,2.362987756046352,-0.35,0.04771327601367651,-0.002855634598524577,-73.32840299298589,-75.20005239191225,-2.5,2.5,1
14.37999999999747,0.06490174184998512,1.7698979383435658,0.12230475443600937,-8.169408883255725,-1.7486361889933781,-0.35,0.04829775855829023,-0.002855634598524577,-19.062322648191902,-53.5468836798575,-2.5,2.5,1
14.389999999997464,0.08790667293320954,2.8291629688311484,0.016616160698935633,-12.971292243139747,-6.178034512850408,-0.35,0.049064557748041145,-0.002855634598524577,43.07398770574372,-8.732526339067231,-2.5,2.5,1
14.399999999997458,0.11449504297202191,2.126011659750407,-0.10514879458685222,-9.727873604503003,-8.833285279188473,-0.35,0.05009742586554009,-0.00020142411748027818,85.19415616060826,42.2363012733566,2.5,-2.5,1
14.409999999997453,0.13008297365043642,1.0008252699025109,-0.1767144451782953,-4.643999081905149,-7.7879223512045685,-0.35,0.05133739245177873,0.001764081828414526,78.66374292496721,67.77230070025358,2.5,-2.5,1
14.419999999997447,0.1346743361159722,-0.07643223188823078,-0.19901639870687174,0.14851396968477584,-4.911028955920002,-0.02191282905623068,0.052672357974102406,0.002778179951876065,73.88891459302884,66.0955783202926,2.5,-2.5,1
14.429999999997442,0.12862639868976194,-1.13195515102809,-0.17410823261786254,4.831107748677608,-1.162174630121163,0.35,0.05346287825432133,0.002778179951876065,58.39805903565661,72.15148129080579,2.5,-2.5,1
14.439999999997436,0.11202666203422561,-2.1890796025118324,-0.10219767037159912,9.56725291231817,3.0419930240075765,0.35,0.054127594990711764,0.002778179951876065,1.8356493951793382,42.280420259714916,2.5,-2.5,1
14.44999999999743,0.08494177192551228,-3.069171477007361,0.017035726272787183,13.559321893989797,7.4688190237602345,0.35,0.05461728095562055,0.002088041069168321,-61.39731369913475,-6.835714683009458,-2.5,2.5,1
14.459999999997425,0.060094926924555904,-1.9064936696528352,0.1257160416474144,8.223498380486879,8.824680154571423,0.35,0.054772665124099625,-0.0006248085844117594,-86.81004720347582,-52.792192101277614,-2.5,2.5,1
14.46999999999742,0.046639553458560905,-0.7933224817696051,0.18263525153741117,3.2143087716170515,7.090537295728325,0.35,0.054742214642931566,-0.0024293883316059096,-70.77498805845883,-68.89142607398566,-2.5,2.5,1
